Região,Sigla UF,UF,Código IBGE Município,Município,Tipo Crime,Mês,Mês/Ano,PC-Qtde Ocorrências
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo de veículo,7,07/2015,17.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo de veículo,8,08/2015,16.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo de veículo,9,09/2015,15.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo de veículo,10,10/2015,17.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo de veículo,11,11/2015,23.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo de veículo,12,12/2015,26.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo seguido de morte (latrocínio),1,01/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo seguido de morte (latrocínio),3,03/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo seguido de morte (latrocínio),9,09/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,1,01/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,2,02/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,3,03/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,5,05/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,6,06/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,7,07/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,10,10/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,12,12/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,1,01/2015,8.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,2,02/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,3,03/2015,18.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,4,04/2015,17.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,5,05/2015,15.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,6,06/2015,11.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,7,07/2015,17.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,8,08/2015,21.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,9,09/2015,12.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,10,10/2015,17.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,11,11/2015,16.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,12,12/2015,18.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,1,01/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,2,02/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,3,03/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,4,04/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,6,06/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,7,07/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,8,08/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,9,09/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,11,11/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,12,12/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,1,01/2015,9.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,2,02/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,3,03/2015,8.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,4,04/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,5,05/2015,9.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,6,06/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,7,07/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,8,08/2015,9.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,9,09/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,10,10/2015,11.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,11,11/2015,8.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,12,12/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo seguido de morte (latrocínio),7,07/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Estupro,5,05/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Estupro,11,11/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Estupro,12,12/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,1,01/2015,11.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,2,02/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,3,03/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,4,04/2015,9.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,5,05/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,6,06/2015,11.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,7,07/2015,8.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,8,08/2015,12.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,9,09/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,10,10/2015,9.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,11,11/2015,10.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,12,12/2015,6.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Homicídio doloso,10,10/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,1,01/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,2,02/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,3,03/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,4,04/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,5,05/2015,11.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,6,06/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,7,07/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,8,08/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,9,09/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,10,10/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,11,11/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,12,12/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,1,01/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,2,02/2015,11.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,3,03/2015,13.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,4,04/2015,8.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,5,05/2015,10.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,6,06/2015,10.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,7,07/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,8,08/2015,10.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,9,09/2015,10.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,10,10/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,11,11/2015,13.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,12,12/2015,14.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,1,01/2015,130.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,2,02/2015,70.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,3,03/2015,79.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,4,04/2015,67.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,5,05/2015,71.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,6,06/2015,72.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,7,07/2015,73.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,8,08/2015,87.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,9,09/2015,46.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,10,10/2015,89.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,11,11/2015,91.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,12,12/2015,90.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,1,01/2015,12.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,2,02/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,3,03/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,4,04/2015,14.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,5,05/2015,11.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,6,06/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,7,07/2015,8.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,8,08/2015,6.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,9,09/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,10,10/2015,10.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,11,11/2015,14.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,12,12/2015,13.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,1,01/2015,96.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,2,02/2015,68.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,3,03/2015,88.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,4,04/2015,77.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,5,05/2015,80.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,6,06/2015,50.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,7,07/2015,59.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,8,08/2015,56.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,9,09/2015,45.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,10,10/2015,66.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,11,11/2015,80.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,12,12/2015,86.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo seguido de morte (latrocínio),2,02/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo seguido de morte (latrocínio),6,06/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo seguido de morte (latrocínio),7,07/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo seguido de morte (latrocínio),11,11/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo seguido de morte (latrocínio),12,12/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,1,01/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,4,04/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,5,05/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,7,07/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,8,08/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,9,09/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,11,11/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,12,12/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,1,01/2015,16.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,2,02/2015,19.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,3,03/2015,16.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,4,04/2015,15.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,5,05/2015,23.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,6,06/2015,20.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,7,07/2015,21.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,8,08/2015,19.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,9,09/2015,13.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,10,10/2015,22.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,11,11/2015,20.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,12,12/2015,30.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Homicídio doloso,1,01/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Homicídio doloso,2,02/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Homicídio doloso,4,04/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Homicídio doloso,6,06/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Homicídio doloso,7,07/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Homicídio doloso,8,08/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Homicídio doloso,9,09/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Homicídio doloso,10,10/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Homicídio doloso,12,12/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Lesão corporal seguida de morte,11,11/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,1,01/2015,14.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,2,02/2015,14.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,3,03/2015,19.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,4,04/2015,28.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,5,05/2015,13.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,6,06/2015,10.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,7,07/2015,8.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,8,08/2015,9.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,9,09/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,10,10/2015,10.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,11,11/2015,13.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,12,12/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Estupro,2,02/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Estupro,9,09/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Estupro,11,11/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,1,01/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,2,02/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,3,03/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,4,04/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,5,05/2015,10.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,6,06/2015,8.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,7,07/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,8,08/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,9,09/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,10,10/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,11,11/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,12,12/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Homicídio doloso,4,04/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Homicídio doloso,10,10/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,1,01/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,2,02/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,3,03/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,4,04/2015,6.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,5,05/2015,6.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,6,06/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,7,07/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,8,08/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,9,09/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,10,10/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,11,11/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,12,12/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo seguido de morte (latrocínio),12,12/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,1,01/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,2,02/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,3,03/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,4,04/2015,8.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,5,05/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,6,06/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,7,07/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,8,08/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,9,09/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,10,10/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,11,11/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,12,12/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,1,01/2015,28.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,2,02/2015,28.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,3,03/2015,31.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,4,04/2015,46.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,5,05/2015,37.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,6,06/2015,33.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,7,07/2015,44.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,8,08/2015,46.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,9,09/2015,25.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,10,10/2015,42.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,11,11/2015,46.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,12,12/2015,44.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,1,01/2015,6.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,2,02/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,3,03/2015,6.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,4,04/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,5,05/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,6,06/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,7,07/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,8,08/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,9,09/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,12,12/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Lesão corporal seguida de morte,1,01/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,1,01/2015,78.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,2,02/2015,57.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,3,03/2015,74.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,4,04/2015,48.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,5,05/2015,46.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,6,06/2015,46.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,7,07/2015,47.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,8,08/2015,57.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,9,09/2015,51.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,10,10/2015,62.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,11,11/2015,56.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,12,12/2015,64.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo seguido de morte (latrocínio),1,01/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo seguido de morte (latrocínio),2,02/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo seguido de morte (latrocínio),4,04/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo seguido de morte (latrocínio),5,05/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo seguido de morte (latrocínio),6,06/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo seguido de morte (latrocínio),10,10/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,2,02/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,3,03/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,4,04/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,5,05/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,6,06/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,7,07/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,8,08/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,9,09/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,10,10/2015,5.0
