Região,Sigla UF,UF,Código IBGE Município,Município,Tipo Crime,Mês,Mês/Ano,PC-Qtde Ocorrências
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo de veículo,10,10/2013,12.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo de veículo,11,11/2013,17.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo de veículo,12,12/2013,27.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo seguido de morte (latrocínio),1,01/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo seguido de morte (latrocínio),7,07/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo seguido de morte (latrocínio),8,08/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,1,01/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,3,03/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,4,04/2013,4.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,5,05/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,6,06/2013,3.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,7,07/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,8,08/2013,4.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,9,09/2013,4.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,10,10/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,11,11/2013,4.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,12,12/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,1,01/2013,9.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,2,02/2013,9.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,3,03/2013,7.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,4,04/2013,9.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,5,05/2013,6.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,6,06/2013,4.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,8,08/2013,7.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,9,09/2013,6.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,10,10/2013,5.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,11,11/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,12,12/2013,6.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,2,02/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,3,03/2013,4.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,5,05/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,6,06/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,7,07/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,8,08/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,10,10/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,11,11/2013,4.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,12,12/2013,8.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,1,01/2013,6.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,2,02/2013,5.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,3,03/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,4,04/2013,4.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,5,05/2013,8.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,6,06/2013,5.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,7,07/2013,13.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,8,08/2013,5.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,10,10/2013,6.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,11,11/2013,7.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,12,12/2013,8.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo seguido de morte (latrocínio),3,03/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Estupro,1,01/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Estupro,3,03/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Estupro,4,04/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Estupro,7,07/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Estupro,10,10/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,1,01/2013,8.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,2,02/2013,9.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,3,03/2013,15.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,4,04/2013,10.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,5,05/2013,7.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,6,06/2013,7.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,8,08/2013,4.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,9,09/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,10,10/2013,6.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,11,11/2013,7.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,12,12/2013,10.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Homicídio doloso,1,01/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Homicídio doloso,6,06/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Homicídio doloso,7,07/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Homicídio doloso,8,08/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Homicídio doloso,12,12/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,1,01/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,2,02/2013,7.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,3,03/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,4,04/2013,4.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,5,05/2013,7.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,6,06/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,7,07/2013,5.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,8,08/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,9,09/2013,4.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,10,10/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,11,11/2013,4.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,12,12/2013,4.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,1,01/2013,8.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,2,02/2013,8.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,3,03/2013,14.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,4,04/2013,12.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,5,05/2013,19.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,6,06/2013,12.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,7,07/2013,12.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,8,08/2013,9.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,9,09/2013,10.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,10,10/2013,10.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,11,11/2013,17.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,12,12/2013,7.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,1,01/2013,65.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,2,02/2013,79.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,3,03/2013,79.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,4,04/2013,80.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,5,05/2013,82.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,6,06/2013,93.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,8,08/2013,116.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,9,09/2013,98.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,10,10/2013,132.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,11,11/2013,112.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,12,12/2013,157.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,1,01/2013,6.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,2,02/2013,15.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,3,03/2013,12.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,4,04/2013,19.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,5,05/2013,11.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,6,06/2013,16.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,7,07/2013,12.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,8,08/2013,12.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,9,09/2013,11.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,10,10/2013,17.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,11,11/2013,12.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,12,12/2013,18.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Lesão corporal seguida de morte,4,04/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Lesão corporal seguida de morte,8,08/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Lesão corporal seguida de morte,10,10/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Lesão corporal seguida de morte,11,11/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,1,01/2013,58.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,2,02/2013,57.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,3,03/2013,53.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,4,04/2013,45.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,5,05/2013,57.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,6,06/2013,53.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,7,07/2013,38.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,8,08/2013,54.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,9,09/2013,49.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,10,10/2013,60.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,11,11/2013,84.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,12,12/2013,87.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo seguido de morte (latrocínio),1,01/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo seguido de morte (latrocínio),4,04/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo seguido de morte (latrocínio),11,11/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,2,02/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,3,03/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,5,05/2013,3.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,6,06/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,7,07/2013,3.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,8,08/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,9,09/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,10,10/2013,4.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,11,11/2013,3.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,12,12/2013,3.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,1,01/2013,32.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,2,02/2013,27.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,3,03/2013,20.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,4,04/2013,16.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,5,05/2013,19.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,6,06/2013,21.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,8,08/2013,28.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,9,09/2013,13.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,10,10/2013,28.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,11,11/2013,29.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,12,12/2013,38.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Homicídio doloso,1,01/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Homicídio doloso,3,03/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Homicídio doloso,4,04/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Homicídio doloso,5,05/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Homicídio doloso,6,06/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Homicídio doloso,7,07/2013,3.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Homicídio doloso,8,08/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Homicídio doloso,9,09/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Homicídio doloso,10,10/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Homicídio doloso,12,12/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,1,01/2013,15.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,2,02/2013,14.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,3,03/2013,9.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,4,04/2013,14.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,5,05/2013,10.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,6,06/2013,9.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,7,07/2013,10.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,8,08/2013,18.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,9,09/2013,19.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,10,10/2013,10.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,11,11/2013,14.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,12,12/2013,19.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Estupro,1,01/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Estupro,3,03/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Estupro,11,11/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,1,01/2013,11.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,2,02/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,3,03/2013,4.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,4,04/2013,3.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,5,05/2013,5.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,6,06/2013,7.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,8,08/2013,17.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,9,09/2013,8.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,10,10/2013,10.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,11,11/2013,10.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,12,12/2013,14.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,1,01/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,2,02/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,4,04/2013,4.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,5,05/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,6,06/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,7,07/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,8,08/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,9,09/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,10,10/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,11,11/2013,5.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,12,12/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,1,01/2013,4.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,2,02/2013,5.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,3,03/2013,6.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,4,04/2013,4.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,5,05/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,6,06/2013,3.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,7,07/2013,9.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,8,08/2013,10.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,9,09/2013,12.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,10,10/2013,6.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,11,11/2013,3.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,12,12/2013,5.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,1,01/2013,35.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,2,02/2013,38.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,3,03/2013,47.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,4,04/2013,53.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,5,05/2013,37.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,6,06/2013,57.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,8,08/2013,38.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,9,09/2013,38.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,10,10/2013,58.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,11,11/2013,43.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,12,12/2013,64.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,1,01/2013,6.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,2,02/2013,10.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,3,03/2013,5.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,4,04/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,5,05/2013,5.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,6,06/2013,3.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,7,07/2013,3.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,8,08/2013,3.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,9,09/2013,4.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,10,10/2013,2.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,11,11/2013,3.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,12,12/2013,6.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,1,01/2013,60.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,2,02/2013,34.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,3,03/2013,36.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,4,04/2013,40.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,5,05/2013,30.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,6,06/2013,35.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,7,07/2013,32.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,8,08/2013,38.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,9,09/2013,50.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,10,10/2013,28.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,11,11/2013,47.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,12,12/2013,97.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo seguido de morte (latrocínio),2,02/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo seguido de morte (latrocínio),7,07/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,1,01/2013,7.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,2,02/2013,3.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,3,03/2013,3.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,4,04/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,5,05/2013,6.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,6,06/2013,3.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,7,07/2013,6.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,8,08/2013,4.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,9,09/2013,3.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,10,10/2013,4.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,11,11/2013,1.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Furto de veículo,1,01/2013,7.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Furto de veículo,2,02/2013,8.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Furto de veículo,3,03/2013,13.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Furto de veículo,4,04/2013,11.0
