Região,Sigla UF,UF,Código IBGE Município,Município,Tipo Crime,Mês,Mês/Ano,PC-Qtde Ocorrências
CENTRO-OESTE,DF,Distrito Federal,530010830,Vicente Pires,Estupro,6,06/2017,2.0
CENTRO-OESTE,DF,Distrito Federal,530010830,Vicente Pires,Furto de veículo,1,01/2017,23.0
CENTRO-OESTE,DF,Distrito Federal,530010830,Vicente Pires,Furto de veículo,2,02/2017,13.0
CENTRO-OESTE,DF,Distrito Federal,530010830,Vicente Pires,Furto de veículo,3,03/2017,26.0
CENTRO-OESTE,DF,Distrito Federal,530010830,Vicente Pires,Furto de veículo,4,04/2017,15.0
CENTRO-OESTE,DF,Distrito Federal,530010830,Vicente Pires,Furto de veículo,5,05/2017,28.0
CENTRO-OESTE,DF,Distrito Federal,530010830,Vicente Pires,Furto de veículo,6,06/2017,27.0
CENTRO-OESTE,DF,Distrito Federal,530010830,Vicente Pires,Homicídio doloso,1,01/2017,2.0
CENTRO-OESTE,DF,Distrito Federal,530010830,Vicente Pires,Homicídio doloso,2,02/2017,2.0
CENTRO-OESTE,DF,Distrito Federal,530010830,Vicente Pires,Homicídio doloso,3,03/2017,1.0
CENTRO-OESTE,DF,Distrito Federal,530010830,Vicente Pires,Homicídio doloso,5,05/2017,1.0
CENTRO-OESTE,DF,Distrito Federal,530010830,Vicente Pires,Roubo de veículo,1,01/2017,9.0
CENTRO-OESTE,DF,Distrito Federal,530010830,Vicente Pires,Roubo de veículo,2,02/2017,8.0
CENTRO-OESTE,DF,Distrito Federal,530010830,Vicente Pires,Roubo de veículo,3,03/2017,11.0
CENTRO-OESTE,DF,Distrito Federal,530010830,Vicente Pires,Roubo de veículo,4,04/2017,9.0
CENTRO-OESTE,DF,Distrito Federal,530010830,Vicente Pires,Roubo de veículo,5,05/2017,11.0
CENTRO-OESTE,DF,Distrito Federal,530010830,Vicente Pires,Roubo de veículo,6,06/2017,6.0
