Região,Sigla UF,UF,Código IBGE Município,Município,Tipo Crime,Mês,Mês/Ano,PC-Qtde Ocorrências
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo de veículo,5,05/2016,16.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo de veículo,6,06/2016,17.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo de veículo,7,07/2016,18.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo de veículo,8,08/2016,31.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo de veículo,9,09/2016,34.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo de veículo,10,10/2016,27.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo de veículo,11,11/2016,26.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo de veículo,12,12/2016,21.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo seguido de morte (latrocínio),10,10/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,2,02/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,3,03/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,4,04/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,5,05/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,6,06/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,7,07/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,9,09/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,10,10/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Estupro,12,12/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,1,01/2016,14.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,2,02/2016,16.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,3,03/2016,16.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,4,04/2016,9.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,5,05/2016,9.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,6,06/2016,13.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,7,07/2016,19.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,8,08/2016,23.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,9,09/2016,10.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,10,10/2016,11.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,11,11/2016,7.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Furto de veículo,12,12/2016,6.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,1,01/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,2,02/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,3,03/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,4,04/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,5,05/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,6,06/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,7,07/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,8,08/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,9,09/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,10,10/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,11,11/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Homicídio doloso,12,12/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,1,01/2016,8.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,2,02/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,3,03/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,4,04/2016,9.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,5,05/2016,9.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,6,06/2016,8.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,7,07/2016,16.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,8,08/2016,9.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,9,09/2016,6.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,10,10/2016,13.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,11,11/2016,11.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo de veículo,12,12/2016,8.0
CENTRO-OESTE,DF,Distrito Federal,530010807,Paranoá,Roubo seguido de morte (latrocínio),8,08/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Estupro,9,09/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Estupro,12,12/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,1,01/2016,11.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,2,02/2016,14.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,3,03/2016,14.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,4,04/2016,11.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,5,05/2016,11.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,6,06/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,7,07/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,8,08/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,9,09/2016,7.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,10,10/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,11,11/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Furto de veículo,12,12/2016,6.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Homicídio doloso,8,08/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Homicídio doloso,10,10/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,1,01/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,2,02/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,3,03/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,4,04/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,5,05/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,6,06/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,7,07/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,8,08/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,9,09/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,10,10/2016,6.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,11,11/2016,8.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo de veículo,12,12/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010808,Núcleo Bandeirante,Roubo seguido de morte (latrocínio),8,08/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,1,01/2016,9.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,2,02/2016,6.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,3,03/2016,6.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,4,04/2016,7.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,5,05/2016,7.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,6,06/2016,11.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,7,07/2016,9.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,8,08/2016,7.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,9,09/2016,14.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,10,10/2016,9.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,11,11/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Estupro,12,12/2016,8.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,1,01/2016,102.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,2,02/2016,83.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,3,03/2016,83.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,4,04/2016,61.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,5,05/2016,61.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,6,06/2016,66.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,7,07/2016,77.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,8,08/2016,62.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,9,09/2016,66.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,10,10/2016,72.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,11,11/2016,71.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Furto de veículo,12,12/2016,87.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,1,01/2016,11.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,2,02/2016,7.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,3,03/2016,7.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,4,04/2016,8.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,5,05/2016,8.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,6,06/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,7,07/2016,9.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,8,08/2016,6.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,9,09/2016,14.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,10,10/2016,10.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,11,11/2016,7.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Homicídio doloso,12,12/2016,7.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Lesão corporal seguida de morte,2,02/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Lesão corporal seguida de morte,3,03/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,1,01/2016,83.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,2,02/2016,71.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,3,03/2016,71.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,4,04/2016,64.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,5,05/2016,64.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,6,06/2016,35.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,7,07/2016,74.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,8,08/2016,65.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,9,09/2016,75.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,10,10/2016,94.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,11,11/2016,88.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo de veículo,12,12/2016,66.0
CENTRO-OESTE,DF,Distrito Federal,530010809,Ceilândia,Roubo seguido de morte (latrocínio),11,11/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,1,01/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,6,06/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,7,07/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,8,08/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,9,09/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,10,10/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,11,11/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Estupro,12,12/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,1,01/2016,33.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,2,02/2016,19.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,3,03/2016,19.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,4,04/2016,21.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,5,05/2016,21.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,6,06/2016,7.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,7,07/2016,10.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,8,08/2016,18.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,9,09/2016,21.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,10,10/2016,14.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,11,11/2016,10.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Furto de veículo,12,12/2016,14.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Homicídio doloso,2,02/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Homicídio doloso,3,03/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Homicídio doloso,8,08/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Homicídio doloso,11,11/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,1,01/2016,14.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,2,02/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,3,03/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,4,04/2016,13.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,5,05/2016,13.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,6,06/2016,11.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,7,07/2016,21.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,8,08/2016,19.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,9,09/2016,15.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,10,10/2016,20.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,11,11/2016,12.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo de veículo,12,12/2016,19.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo seguido de morte (latrocínio),2,02/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo seguido de morte (latrocínio),3,03/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010810,Guará,Roubo seguido de morte (latrocínio),7,07/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Estupro,6,06/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Estupro,11,11/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,1,01/2016,6.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,2,02/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,3,03/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,4,04/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,5,05/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,6,06/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,7,07/2016,7.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,8,08/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,9,09/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,10,10/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,11,11/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Furto de veículo,12,12/2016,7.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,1,01/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,2,02/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,3,03/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,6,06/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,7,07/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,8,08/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,9,09/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,10,10/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,11,11/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo de veículo,12,12/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo seguido de morte (latrocínio),1,01/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010811,Cruzeiro,Roubo seguido de morte (latrocínio),6,06/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,1,01/2016,6.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,2,02/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,3,03/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,4,04/2016,7.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,5,05/2016,7.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,6,06/2016,7.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,7,07/2016,6.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,8,08/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,9,09/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,10,10/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,11,11/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Estupro,12,12/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,1,01/2016,58.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,2,02/2016,46.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,3,03/2016,46.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,4,04/2016,39.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,5,05/2016,39.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,6,06/2016,43.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,7,07/2016,40.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,8,08/2016,24.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,9,09/2016,29.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,10,10/2016,50.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,11,11/2016,47.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Furto de veículo,12,12/2016,34.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,1,01/2016,9.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,2,02/2016,7.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,3,03/2016,7.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,6,06/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,7,07/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,8,08/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,9,09/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,10,10/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,11,11/2016,8.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Homicídio doloso,12,12/2016,6.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,1,01/2016,77.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,2,02/2016,61.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,3,03/2016,61.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,4,04/2016,95.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,5,05/2016,95.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,6,06/2016,75.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,7,07/2016,94.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,8,08/2016,83.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,9,09/2016,95.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,10,10/2016,54.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,11,11/2016,50.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo de veículo,12,12/2016,47.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo seguido de morte (latrocínio),6,06/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo seguido de morte (latrocínio),7,07/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo seguido de morte (latrocínio),8,08/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010812,Samambaia,Roubo seguido de morte (latrocínio),9,09/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,1,01/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,2,02/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,3,03/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,4,04/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,5,05/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,6,06/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,7,07/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,8,08/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,9,09/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,10,10/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,11,11/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,12,12/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Furto de veículo,1,01/2016,35.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Furto de veículo,2,02/2016,17.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Furto de veículo,3,03/2016,17.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Furto de veículo,4,04/2016,28.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Furto de veículo,5,05/2016,28.0
